,Close,trend_aroon_up,trend_aroon_down,aroon_signal,aroon_position,macd,signal,macd_signal,macd_position,RSI,rsi_signal,rsi_position
2020-07-01 15:30:00-04:00,115.9000015258789,96.0,36.0,0,1,3.039804273799362,1.8822172045883028,0,1,76.07996516668062,0,0
2020-07-02 09:30:00-04:00,115.80999755859376,92.0,32.0,0,1,3.1790107973353514,2.1415759231377125,0,1,75.62699979343365,0,0
2020-07-02 10:30:00-04:00,114.62000274658205,88.0,28.000000000000004,0,1,3.1569193330810066,2.3446446051263714,0,1,69.71682409453054,0,0
2020-07-02 11:30:00-04:00,116.22000122070312,84.0,24.0,0,1,3.231270123032914,2.52196970870768,0,1,72.79524196486031,0,0
2020-07-02 12:30:00-04:00,115.2300033569336,80.0,20.0,0,1,3.173724386734051,2.6523206443129546,0,1,68.17713217461528,0,0
2020-07-02 13:30:00-04:00,114.95500183105467,76.0,16.0,0,1,3.0705334529627493,2.7359632060429138,0,1,66.90737469858772,0,0
2020-07-02 14:30:00-04:00,113.9800033569336,72.0,12.0,0,1,2.87691636500162,2.7641538378346557,0,1,62.46540945116561,0,0
2020-07-02 15:30:00-04:00,113.38999938964844,68.0,8.0,0,1,2.6453708500919504,2.7403972402861143,-1,0,59.8749202040716,0,0
2020-07-06 09:30:00-04:00,125.7249984741211,100.0,4.0,0,1,3.417802400988549,2.875878272426601,1,1,79.24966956100405,0,0
2020-07-06 10:30:00-04:00,127.0999984741211,100.0,4.0,0,1,4.093721110084289,3.119446839958139,0,1,80.38656890981525,0,0
2020-07-06 11:30:00-04:00,123.81999969482422,96.0,8.0,0,1,4.3149826335620105,3.358553998678913,0,1,70.46808811563682,0,0
2020-07-06 12:30:00-04:00,122.05999755859376,92.0,4.0,0,1,4.298763056945688,3.546595810332269,0,1,65.77814593478854,0,0
2020-07-06 13:30:00-04:00,120.64009857177734,88.0,4.0,0,1,4.12379836341826,3.662036320949468,0,1,62.18253759774839,0,0
2020-07-06 14:30:00-04:00,119.02999877929688,84.0,4.0,0,1,3.811281900845145,3.691885436928603,0,1,58.29141111753452,0,0
2020-07-06 15:30:00-04:00,118.94000244140624,80.0,4.0,0,1,3.515820213460742,3.656672392235032,-1,0,58.07266749062702,0,0
2020-07-07 09:30:00-04:00,127.85990142822266,100.0,8.0,0,1,3.955825702766447,3.716503054341315,1,1,70.06354551928975,0,0
2020-07-07 10:30:00-04:00,128.81320190429688,100.0,4.0,0,1,4.331525475068673,3.839507538486787,0,1,71.01753509320673,0,0
2020-07-07 11:30:00-04:00,126.75,96.0,4.0,0,1,4.411929127953357,3.953991856380101,0,1,66.10743679312162,0,0
2020-07-07 12:30:00-04:00,127.3000030517578,92.0,4.0,0,1,4.468519935590663,4.0568974722222135,0,1,66.76706816386849,0,0
2020-07-07 13:30:00-04:00,125.80500030517578,88.0,4.0,0,1,4.342674680472726,4.1140529138723165,0,1,63.16827035751598,0,0
2020-07-07 14:30:00-04:00,125.9000015258789,84.0,8.0,0,1,4.2021672454310135,4.1316757801840565,0,1,63.30363028782344,0,0
2020-07-07 15:30:00-04:00,125.62000274658205,80.0,4.0,0,1,4.021859041902502,4.109712432527745,-1,0,62.5737164561144,0,0
2020-07-08 09:30:00-04:00,130.10169982910156,100.0,40.0,0,1,4.192273076582268,4.12622456133865,1,1,68.77899046747744,0,0
2020-07-08 10:30:00-04:00,131.24000549316406,100.0,36.0,0,1,4.368818164400935,4.174743281951107,0,1,70.13346302470062,0,0
2020-07-08 11:30:00-04:00,133.0500030517578,100.0,32.0,0,1,4.601737133441276,4.260142052249141,0,1,72.19879852075037,0,0
2020-07-08 12:30:00-04:00,132.94000244140625,96.0,28.000000000000004,0,1,4.723007078918442,4.352715057583001,0,1,71.87350429871307,0,0
2020-07-08 13:30:00-04:00,132.4499969482422,92.0,24.0,0,1,4.725106944678984,4.427193435002198,0,1,70.35289072509953,0,0
2020-07-08 14:30:00-04:00,133.02499389648438,88.0,20.0,0,1,4.718773468485864,4.485509441698931,0,1,71.1249005128109,0,0
2020-07-08 15:30:00-04:00,133.38999938964844,100.0,16.0,0,1,4.689153394359224,4.52623823223099,0,1,71.62993304802393,0,0
2020-07-09 09:30:00-04:00,131.75999450683594,96.0,12.0,0,1,4.482480258515878,4.517486637487968,-1,0,66.07230456982917,0,0
2020-07-09 10:30:00-04:00,128.83999633789062,92.0,8.0,0,1,4.036540138511725,4.42129733769272,0,0,57.47000507663011,0,0
2020-07-09 11:30:00-04:00,128.08990478515625,88.0,4.0,0,1,3.5813200330081543,4.253301876755807,0,0,55.47205009230336,0,0
2020-07-09 12:30:00-04:00,130.35000610351562,84.0,28.000000000000004,0,1,3.3641463229470503,4.075470765994056,0,0,59.98598144443251,0,0
2020-07-09 13:30:00-04:00,129.71009826660156,80.0,24.0,0,1,3.1046113514593543,3.881298883087116,0,0,58.187418893995215,0,0
2020-07-09 14:30:00-04:00,129.05999755859375,76.0,20.0,0,1,2.814031914453139,3.667845489360321,0,0,56.33927853077972,0,0
2020-07-09 15:30:00-04:00,129.38999938964844,72.0,16.0,0,1,2.58062615500873,3.4504016224900025,0,0,57.08442422572206,0,0
2020-07-10 09:30:00-04:00,126.87000274658205,68.0,12.0,0,1,2.167324176452865,3.193786133282575,0,0,50.05859994436328,0,0
2020-07-10 10:30:00-04:00,126.13999938964844,64.0,8.0,0,1,1.7605793479548169,2.907144776217024,0,0,48.20760680431756,0,0
2020-07-10 11:30:00-04:00,125.97000122070312,60.0,4.0,0,1,1.4082799349655062,2.6073718079667203,0,0,47.76467485695655,0,0
2020-07-10 12:30:00-04:00,126.27999877929688,56.00000000000001,28.000000000000004,0,1,1.1409422521413006,2.3140858968016365,0,0,48.69047687952751,0,0
2020-07-10 13:30:00-04:00,126.04000091552734,52.0,24.0,0,1,0.8993423319966496,2.031137183840639,0,0,47.98145277166892,0,0
2020-07-10 14:30:00-04:00,128.00010681152344,48.0,20.0,0,1,0.8561674537064192,1.796143237813795,0,0,53.88744658437484,0,0
2020-07-10 15:30:00-04:00,128.07000732421875,44.0,16.0,0,1,0.8181601973270034,1.6005466297164368,0,0,54.087640048526765,0,0
2020-07-13 09:30:00-04:00,131.5447998046875,40.0,12.0,0,1,1.056250092368245,1.4916873222467986,0,0,62.74601928580092,0,0
2020-07-13 10:30:00-04:00,129.4499969482422,36.0,8.0,0,1,1.063643940762546,1.406078645949948,0,0,55.90169004077887,0,0
2020-07-13 11:30:00-04:00,127.51000213623048,32.0,4.0,0,1,0.9025581225547228,1.3053745412709032,0,0,50.416866512149305,0,0
2020-07-13 12:30:00-04:00,128.04989624023438,28.000000000000004,68.0,0,1,0.8091341978103941,1.2061264725788017,0,0,51.833240208066,0,0
2020-07-13 13:30:00-04:00,124.08999633789062,24.0,100.0,-1,0,0.4108284617375943,1.04706687041056,0,0,42.29096773715541,0,0
2020-07-13 14:30:00-04:00,119.77999877929688,20.0,100.0,0,0,-0.2497337117883091,0.7877067539707863,0,0,34.78491088556757,0,0
2020-07-13 15:30:00-04:00,118.7300033569336,16.0,100.0,0,0,-0.8481825285935543,0.4605288974579182,0,0,33.237220824202694,0,0
2020-07-14 09:30:00-04:00,116.16500091552734,12.0,100.0,0,0,-1.512002365819896,0.0660226448023553,0,0,29.75441275191072,1,1
2020-07-14 10:30:00-04:00,117.83999633789062,8.0,96.0,0,0,-1.881240468235262,-0.3234299778051682,0,0,34.57561151983644,0,1
2020-07-14 11:30:00-04:00,119.20999908447266,4.0,92.0,0,0,-2.0398029736113017,-0.666704576966395,0,0,38.30533064177768,0,1
2020-07-14 12:30:00-04:00,118.9250030517578,4.0,88.0,0,0,-2.1635219650642483,-0.9660680545859656,0,0,37.82228707577766,0,1
2020-07-14 13:30:00-04:00,120.80010223388672,56.00000000000001,84.0,0,0,-2.086216716316912,-1.190097786932155,0,0,42.9222179380842,0,1
2020-07-14 14:30:00-04:00,120.0958023071289,52.0,80.0,0,0,-2.0580588464549265,-1.3636899988367093,0,0,41.54388315642024,0,1
2020-07-14 15:30:00-04:00,121.23999786376952,48.0,76.0,0,0,-1.9212693160167191,-1.475205862272711,0,0,44.653385699136585,0,1
2020-07-15 09:30:00-04:00,121.80999755859376,44.0,72.0,0,0,-1.7467331633396697,-1.529511322486103,0,0,46.18903065975004,0,1
2020-07-15 10:30:00-04:00,120.10030364990234,40.0,68.0,0,0,-1.7264683622109231,-1.5689027304310672,0,0,42.38984904887182,0,1
2020-07-15 11:30:00-04:00,119.64649963378906,36.0,64.0,0,0,-1.72711741831327,-1.600545668007508,0,0,41.41608244297559,0,1
2020-07-15 12:30:00-04:00,120.01499938964844,32.0,60.0,0,0,-1.678547696349824,-1.6161460736759712,0,0,42.569767152650925,0,1
2020-07-15 13:30:00-04:00,121.83999633789062,28.000000000000004,56.00000000000001,0,0,-1.4757819445659663,-1.5880732478539703,1,1,48.02840627027218,0,1
2020-07-15 14:30:00-04:00,121.58080291748048,24.0,52.0,0,0,-1.3207782586761283,-1.534614250018402,0,1,47.34019721528325,0,1
2020-07-15 15:30:00-04:00,122.1999969482422,20.0,48.0,0,0,-1.1348906247281434,-1.4546695249603503,0,1,49.2124602114236,0,1
2020-07-16 09:30:00-04:00,120.13999938964844,16.0,44.0,0,0,-1.1406492281640936,-1.3918654656010991,0,1,43.651935689034126,0,1
2020-07-16 10:30:00-04:00,118.28990173339844,12.0,40.0,0,0,-1.2797482407203091,-1.3694420206249411,0,1,39.35148082176999,0,1
2020-07-16 11:30:00-04:00,119.3311004638672,8.0,36.0,0,0,-1.2910863348426744,-1.3537708834684878,0,1,42.76866527786984,0,1
2020-07-16 12:30:00-04:00,121.0999984741211,4.0,32.0,0,0,-1.144147549250576,-1.3118462166249054,0,1,48.11709565842384,0,1
2020-07-16 13:30:00-04:00,121.3730010986328,4.0,28.000000000000004,0,0,-0.9942078634353066,-1.2483185459869857,0,1,48.91064080566454,0,1
2020-07-16 14:30:00-04:00,120.46959686279295,8.0,24.0,0,0,-0.9374701812432278,-1.186148873038234,0,1,46.38249867887108,0,1
2020-07-16 15:30:00-04:00,119.95999908447266,4.0,20.0,0,0,-0.9229858349901576,-1.1335162654286188,0,1,44.9704317665712,0,1
2020-07-17 09:30:00-04:00,119.2020034790039,4.0,16.0,0,0,-0.9615862292738058,-1.0991302581976563,0,1,42.87934008694254,0,1
2020-07-17 10:30:00-04:00,119.6500015258789,64.0,12.0,0,0,-0.9451327198675727,-1.0683307505316395,0,1,44.52131416995718,0,1
2020-07-17 11:30:00-04:00,120.1999969482422,60.0,8.0,0,0,-0.8775967717412101,-1.0301839547735538,0,1,46.55258316478223,0,1
2020-07-17 12:30:00-04:00,120.00389862060548,56.00000000000001,4.0,0,0,-0.8303260604936753,-0.9902123759175782,0,1,45.90719421821036,0,1
2020-07-17 13:30:00-04:00,120.2699966430664,52.0,4.0,0,0,-0.762601005040807,-0.944690101742224,0,1,46.98132957297312,0,1
2020-07-17 14:30:00-04:00,120.72940063476562,48.0,56.00000000000001,0,0,-0.6642018425414449,-0.8885924499020682,0,1,48.86906462940192,0,1
2020-07-17 15:30:00-04:00,120.72000122070312,44.0,52.0,0,0,-0.5802890406504417,-0.826931768051743,0,1,48.83075602265791,0,1
2020-07-20 09:30:00-04:00,125.53500366210938,100.0,48.0,0,0,-0.1238296530663944,-0.6863113450546733,0,1,64.27868296962244,0,1
2020-07-20 10:30:00-04:00,126.41000366210938,100.0,44.0,0,0,0.3050069571839771,-0.4880476846069432,0,1,66.27144381831977,0,1
2020-07-20 11:30:00-04:00,126.72000122070312,100.0,40.0,0,0,0.6622433435963444,-0.2579894789662857,0,1,66.97437636242088,0,1
2020-07-20 12:30:00-04:00,127.06999969482422,100.0,36.0,0,0,0.9625025748339766,-0.0138910682062333,0,1,67.79056687479171,0,1
2020-07-20 13:30:00-04:00,127.50520324707033,100.0,32.0,0,0,1.221496813449093,0.233186508124832,0,1,68.82236479919962,0,1
2020-07-20 14:30:00-04:00,128.90499877929688,100.0,28.000000000000004,1,1,1.5221569367189147,0.4909805938436485,0,1,71.93632440592133,-1,0
2020-07-20 15:30:00-04:00,128.38999938964844,96.0,24.0,0,1,1.6992877721666702,0.732642029508253,0,1,69.19796819719784,0,0
2020-07-21 09:30:00-04:00,126.5199966430664,92.0,20.0,0,1,1.669526381155748,0.920018899837752,0,1,60.23214374396093,0,0
2020-07-21 10:30:00-04:00,128.4250030517578,88.0,16.0,0,1,1.779149433550998,1.0918450065804013,0,1,65.18147116848709,0,0
2020-07-21 11:30:00-04:00,127.25,84.0,12.0,0,1,1.751028796016172,1.2236817644675555,0,1,60.2044463210984,0,0
2020-07-21 12:30:00-04:00,128.57000732421875,80.0,8.0,0,1,1.8143419429448928,1.341813800163023,0,1,63.56978952263046,0,0
2020-07-21 13:30:00-04:00,128.97999572753906,100.0,4.0,0,1,1.8759756264964125,1.448646165429701,0,1,64.57191567058175,0,0
2020-07-21 14:30:00-04:00,127.41999816894533,96.0,24.0,0,1,1.778441235698878,1.5146051794835365,0,1,58.03073947282753,0,0
2020-07-21 15:30:00-04:00,127.0,92.0,20.0,0,1,1.6482541384265517,1.5413349712721396,0,1,56.37494484747223,0,0
2020-07-22 09:30:00-04:00,129.97000122070312,100.0,16.0,0,1,1.764395351748746,1.585947047367461,0,1,64.162188432694,0,0
2020-07-22 10:30:00-04:00,129.05999755859375,96.0,12.0,0,1,1.7626892255879056,1.62129548301155,0,1,60.59321773668963,0,0
2020-07-22 11:30:00-04:00,128.41000366210938,92.0,8.0,0,1,1.6894135255931957,1.634919091527879,0,1,58.10697842975453,0,0
2020-07-22 12:30:00-04:00,128.02000427246094,88.0,4.0,0,1,1.5816401509177638,1.624263303405856,-1,0,56.60618092254124,0,0
2020-07-22 13:30:00-04:00,127.2699966430664,84.0,4.0,0,1,1.4193482641301358,1.583280295550712,0,0,53.73200535260926,0,0
2020-07-22 14:30:00-04:00,127.7249984741211,80.0,8.0,0,1,1.3123180343478251,1.529087843310135,0,0,55.21756233544706,0,0
2020-07-22 15:30:00-04:00,129.2100067138672,76.0,4.0,0,1,1.3319694457021427,1.4896641637885366,0,0,59.7588538649392,0,0
2020-07-23 09:30:00-04:00,128.17999267578125,72.0,4.0,0,1,1.2500203496144593,1.441735400953721,0,0,55.55098334946546,0,0
2020-07-23 10:30:00-04:00,127.52999877929688,68.0,8.0,0,1,1.1197186062408662,1.37733204201115,0,0,53.01408984873422,0,0
2020-07-23 11:30:00-04:00,124.13999938964844,64.0,4.0,0,1,0.7344427180275943,1.248754177214439,0,0,42.19191101982154,0,0
2020-07-23 12:30:00-04:00,123.81999969482422,60.0,100.0,0,1,0.3986916308884503,1.0787416679492412,0,0,41.33414858998036,0,0
2020-07-23 13:30:00-04:00,122.81500244140624,56.00000000000001,100.0,0,1,0.0509245693997968,0.8731782482393523,0,0,38.67485371057895,0,0
2020-07-23 14:30:00-04:00,122.7300033569336,52.0,100.0,0,1,-0.2289033922874352,0.6527619201339949,0,0,38.44954253454639,0,0
2020-07-23 15:30:00-04:00,122.93000030517578,48.0,96.0,0,1,-0.4295790656323248,0.436293722980731,0,0,39.3449380393089,0,0
2020-07-24 09:30:00-04:00,121.7699966430664,44.0,100.0,0,1,-0.6744440127729945,0.2141461758299859,0,0,36.06759788818255,0,0
2020-07-24 10:30:00-04:00,122.57820129394533,40.0,96.0,0,1,-0.7941316315421858,0.0124906143555516,0,0,39.82832175121912,0,0
2020-07-24 11:30:00-04:00,121.14820098876952,36.0,100.0,0,1,-0.9929281477253228,-0.1885931380606232,0,0,35.814078607932004,0,0
2020-07-24 12:30:00-04:00,120.46309661865234,32.0,100.0,0,1,-1.192017183972439,-0.3892779472429864,0,0,34.04374820406207,0,0
2020-07-24 13:30:00-04:00,122.61000061035156,28.000000000000004,96.0,-1,0,-1.163151384725964,-0.544052634739582,0,0,43.47336878547184,0,0
2020-07-24 14:30:00-04:00,121.11000061035156,24.0,92.0,0,0,-1.2469385632681875,-0.6846298204453032,0,0,39.25103393990459,0,0
2020-07-24 15:30:00-04:00,121.41000366210938,20.0,88.0,0,0,-1.2744417951679594,-0.8025922153898344,0,0,40.49582345752228,0,0
2020-07-27 09:30:00-04:00,124.12999725341795,16.0,84.0,0,0,-1.0644868123620483,-0.8549711347842772,0,0,50.416115749542655,0,0
2020-07-27 10:30:00-04:00,122.7750015258789,12.0,80.0,0,0,-0.9959520911370277,-0.8831673260548274,0,0,46.27709296651544,0,0
2020-07-27 11:30:00-04:00,122.9677963256836,8.0,76.0,0,0,-0.915527273199828,-0.8896393154838276,0,0,46.94451538899465,0,0
2020-07-27 12:30:00-04:00,124.20500183105467,4.0,72.0,0,0,-0.7433885604479116,-0.8603891644766445,1,1,51.13950030661357,0,0
2020-07-27 13:30:00-04:00,125.9800033569336,24.0,68.0,0,0,-0.4584548197835971,-0.780002295538035,0,1,56.45866490767062,0,0
2020-07-27 14:30:00-04:00,125.70999908447266,20.0,64.0,0,0,-0.2515303800886812,-0.6743079124481643,0,1,55.4694380909754,0,0
2020-07-27 15:30:00-04:00,125.73999786376952,16.0,60.0,0,0,-0.0841505844853571,-0.556276446855603,0,1,55.56259853759382,0,0
2020-07-28 09:30:00-04:00,126.11000061035156,12.0,56.00000000000001,0,0,0.0774623016489926,-0.4295286971546839,0,1,56.76404518347036,0,0
2020-07-28 10:30:00-04:00,124.71499633789062,8.0,52.0,0,0,0.0919169308553762,-0.3252395715526718,0,1,51.14905825655473,0,0
2020-07-28 11:30:00-04:00,126.1999969482422,4.0,48.0,0,0,0.2206558835567449,-0.2160604805307885,0,1,56.12451670334299,0,0
2020-07-28 12:30:00-04:00,126.0500030517578,4.0,44.0,0,0,0.3070398133490215,-0.1114404217548265,0,1,55.509538927383225,0,0
2020-07-28 13:30:00-04:00,124.9000015258789,4.0,40.0,0,0,0.279482487750343,-0.0332558398537926,0,1,50.904118905237446,0,0
2020-07-28 14:30:00-04:00,124.072998046875,88.0,36.0,0,0,0.1887352173721552,0.0111423715913969,0,1,47.83083161533248,0,0
2020-07-28 15:30:00-04:00,123.51000213623048,84.0,32.0,0,0,0.0705747452310276,0.0230288463193231,0,1,45.80347007383188,0,0
2020-07-29 09:30:00-04:00,126.58399963378906,100.0,28.000000000000004,1,1,0.2224137797378915,0.0629058330030368,0,1,56.61616927489455,0,0
2020-07-29 10:30:00-04:00,126.98999786376952,100.0,24.0,0,1,0.371228679481149,0.1245704022986592,0,1,57.81330517877388,0,0
2020-07-29 11:30:00-04:00,127.29000091552734,100.0,20.0,0,1,0.5075228907651592,0.2011608999919592,0,1,58.71975555858654,0,0
2020-07-29 12:30:00-04:00,127.9000015258789,100.0,16.0,0,1,0.6571833854372073,0.2923653970810088,0,1,60.57470781070543,0,0
2020-07-29 13:30:00-04:00,128.63999938964844,100.0,12.0,0,1,0.8259806580258413,0.3990884492699753,0,1,62.76083434982221,0,0
2020-07-29 14:30:00-04:00,127.87000274658205,96.0,8.0,0,1,0.8873921147891224,0.4967491823738047,0,1,59.08926279359406,0,0
2020-07-29 15:30:00-04:00,128.52999877929688,92.0,4.0,0,1,0.9780430295092372,0.5930079518008913,0,1,61.185289519126016,0,0
2020-07-30 09:30:00-04:00,126.70059967041016,88.0,8.0,0,1,0.8919850647832135,0.6528033743973557,0,1,53.06908581939906,0,0
2020-07-30 10:30:00-04:00,127.17320251464844,84.0,4.0,0,1,0.852096173272912,0.692661934172467,0,1,54.7394022583909,0,0
2020-07-30 11:30:00-04:00,128.88999938964844,100.0,4.0,0,1,0.9480861523087468,0.743746777799723,0,1,60.27104529107232,0,0
2020-07-30 12:30:00-04:00,129.5850067138672,100.0,8.0,0,1,1.0679297554532925,0.8085833733304368,0,1,62.28083703801631,0,0
2020-07-30 13:30:00-04:00,128.5,96.0,4.0,0,1,1.0631009345264033,0.8594868855696303,0,1,57.39907567121075,0,0
2020-07-30 14:30:00-04:00,129.30999755859375,92.0,4.0,0,1,1.1118177497617978,0.9099530584080636,0,1,59.92451456569962,0,0
2020-07-30 15:30:00-04:00,129.1199951171875,88.0,44.0,0,1,1.1221590170874691,0.9523942501439449,0,1,59.04036240611574,0,0
2020-07-31 09:30:00-04:00,128.24099731445312,84.0,40.0,0,1,1.047353529821521,0.9713861060794602,0,1,54.99758874092474,0,0
2020-07-31 10:30:00-04:00,129.1199951171875,80.0,36.0,0,1,1.046929072155251,0.9864946992946184,0,1,58.08824657543392,0,0
2020-07-31 11:30:00-04:00,129.36000061035156,76.0,32.0,0,1,1.0538114415619333,0.9999580477480814,0,1,58.91787967189168,0,0
2020-07-31 12:30:00-04:00,129.10009765625,72.0,28.000000000000004,0,1,1.0264613649401326,1.0052587111864917,0,1,57.58846502643159,0,0
2020-07-31 13:30:00-04:00,128.49000549316406,68.0,24.0,0,1,0.9446673561163266,0.9931404401724588,-1,0,54.48085727296077,0,0
2020-07-31 14:30:00-04:00,129.1374053955078,64.0,20.0,0,1,0.9214627276679151,0.97880489767155,0,0,57.12483828063593,0,0
2020-07-31 15:30:00-04:00,129.85000610351562,100.0,16.0,0,1,0.9496271039933504,0.9729693389359102,0,0,59.88675367454037,0,0
2020-08-03 09:30:00-04:00,133.83999633789062,100.0,12.0,0,1,1.27916106876836,1.0342076849024002,1,1,71.10895613844247,0,0
2020-08-03 10:30:00-04:00,133.9250030517578,100.0,8.0,0,1,1.5295467782451055,1.1332755035709412,0,1,71.29322028687095,0,0
2020-08-03 11:30:00-04:00,135.60519409179688,100.0,4.0,0,1,1.8423195193112465,1.2750843067190023,0,1,74.72457905199848,0,0
2020-08-03 12:30:00-04:00,135.13999938964844,96.0,4.0,0,1,2.029264744541422,1.4259203942834864,0,1,72.15301747195878,0,0
2020-08-03 13:30:00-04:00,135.10989379882812,92.0,28.000000000000004,0,1,2.1502046915988444,1.570777253746558,0,1,71.98037619430613,0,0
2020-08-03 14:30:00-04:00,134.5500030517578,88.0,24.0,0,1,2.1757908048650165,1.6917799639702498,0,1,68.68870612911002,0,0
2020-08-03 15:30:00-04:00,134.8300018310547,84.0,20.0,0,1,2.193377653152936,1.7920995018067871,0,1,69.44132353385133,0,0
2020-08-04 09:30:00-04:00,136.5800018310547,100.0,16.0,0,1,2.32176190576422,1.8980319825982737,0,1,73.69680195122547,0,0
2020-08-04 10:30:00-04:00,136.39500427246094,96.0,12.0,0,1,2.3811313935261182,1.9946518647838427,0,1,72.5466796523172,0,0
2020-08-04 11:30:00-04:00,135.8800048828125,92.0,8.0,0,1,2.35942797657529,2.0676070871421324,0,1,69.30417805020423,0,0
2020-08-04 12:30:00-04:00,135.72999572753906,88.0,4.0,0,1,2.3035692645655104,2.114799522626808,0,1,68.34594499908815,0,0
2020-08-04 13:30:00-04:00,134.11160278320312,84.0,4.0,0,1,2.1044512437610763,2.1127298668536616,-1,0,58.88626148800667,0,0
2020-08-04 14:30:00-04:00,135.88999938964844,80.0,24.0,0,1,2.066331142006675,2.1034501218842645,0,0,64.67261168231803,0,0
2020-08-04 15:30:00-04:00,136.82000732421875,100.0,20.0,0,1,2.0871056993214268,2.100181237371697,0,0,67.26706249864135,0,0
2020-08-05 09:30:00-04:00,152.47000122070312,100.0,16.0,0,1,3.328029943098727,2.345750978517103,1,1,85.95696600491381,0,0
2020-08-05 10:30:00-04:00,153.16000366210938,100.0,12.0,0,1,4.317380699867215,2.7400769227871256,0,1,86.3276354980786,0,0
2020-08-05 11:30:00-04:00,151.34500122070312,96.0,8.0,0,1,4.89852561995977,3.1717666622216547,0,1,80.32183645944896,0,0
2020-08-05 12:30:00-04:00,147.36070251464844,92.0,4.0,0,1,4.980179143538379,3.533449158485,0,1,68.97730569998126,0,0
2020-08-05 13:30:00-04:00,148.10000610351562,88.0,16.0,0,1,5.046374308490613,3.836034188486123,0,1,69.82883690454678,0,0
2020-08-05 14:30:00-04:00,147.9499969482422,84.0,12.0,0,1,5.028761535784753,4.074579657945849,0,1,69.41250622634524,0,0
2020-08-05 15:30:00-04:00,146.3800048828125,80.0,8.0,0,1,4.832412998835281,4.226146326123736,0,1,65.04171591926556,0,0
2020-08-06 09:30:00-04:00,152.11000061035156,76.0,4.0,0,1,5.080602117680371,4.397037484435064,0,1,71.97718102650444,0,0
2020-08-06 10:30:00-04:00,150.62399291992188,72.0,4.0,0,1,5.098611758363148,4.537352339220681,0,1,68.19840506323916,0,0
2020-08-06 11:30:00-04:00,153.02000427246094,68.0,4.0,0,1,5.245752846754641,4.6790324407274735,0,1,70.85526645299286,0,0
2020-08-06 12:30:00-04:00,154.08639526367188,100.0,4.0,0,1,5.386321894260476,4.820490331434074,0,1,71.97739045267748,0,0
2020-08-06 13:30:00-04:00,154.77999877929688,100.0,4.0,0,1,5.490401948176583,4.954472654782577,0,1,72.7132782901683,0,0
2020-08-06 14:30:00-04:00,153.58999633789062,96.0,40.0,0,1,5.414448497107799,5.046467823247621,0,1,69.34846365960792,0,0
2020-08-06 15:30:00-04:00,153.97999572753906,92.0,36.0,0,1,5.3243487531699145,5.10204400923208,0,1,69.8410299453811,0,0
2020-08-07 09:30:00-04:00,149.99330139160156,88.0,32.0,0,1,4.8750545480364735,5.056646116992959,-1,0,59.342839364784936,0,0
2020-08-07 10:30:00-04:00,149.69500732421875,84.0,28.000000000000004,0,1,4.443691703334025,4.934055234261172,0,0,58.632673368467,0,0
2020-08-07 11:30:00-04:00,148.10989379882812,80.0,24.0,0,1,3.928641196731576,4.732972426755253,0,0,54.87461535580824,0,0
2020-08-07 12:30:00-04:00,145.7050018310547,76.0,20.0,0,1,3.2884975237963943,4.444077446163481,0,0,49.672720026487,0,0
2020-08-07 13:30:00-04:00,143.80999755859375,72.0,16.0,0,1,2.5983162708582768,4.074925211102441,0,0,45.97439207087861,0,0
2020-08-07 14:30:00-04:00,146.16000366210938,68.0,12.0,0,1,2.2154304054936915,3.703026249980691,0,0,50.86048603826475,0,0
2020-08-07 15:30:00-04:00,147.22500610351562,64.0,8.0,0,1,1.9751589917106005,3.357452798326673,0,0,52.93779328401013,0,0
2020-08-10 09:30:00-04:00,142.8699951171875,60.0,4.0,0,1,1.416994939361956,2.96936122653373,0,0,44.62944489234468,0,0
2020-08-10 10:30:00-04:00,142.7899932861328,56.00000000000001,4.0,0,1,0.957156918214224,2.566920364869829,0,0,44.49130491995312,0,0
2020-08-10 11:30:00-04:00,141.2100067138672,52.0,4.0,0,1,0.459938378294197,2.145523967554703,0,0,41.74326850396765,0,0
2020-08-10 12:30:00-04:00,143.47500610351562,48.0,96.0,0,1,0.2458219421658896,1.7655835624769405,0,0,46.8147827957037,0,0
2020-08-10 13:30:00-04:00,141.42999267578125,44.0,92.0,0,1,-0.0878694643312769,1.3948929571152968,0,0,43.16136400706412,0,0
2020-08-10 14:30:00-04:00,139.97999572753906,40.0,100.0,0,1,-0.4639765112833345,1.0231190634355705,0,0,40.7340305736497,0,0
2020-08-10 15:30:00-04:00,139.27000427246094,36.0,100.0,0,1,-0.8099972879467998,0.6564957931590965,0,0,39.56083492745173,0,0
2020-08-11 09:30:00-04:00,138.67999267578125,32.0,100.0,0,1,-1.1189319008747134,0.3014102543523345,0,0,38.56676178085301,0,0
2020-08-11 10:30:00-04:00,141.24000549316406,28.000000000000004,96.0,-1,0,-1.1440057814016598,0.0123270472015356,0,0,45.021944556192736,0,0
2020-08-11 11:30:00-04:00,141.9647979736328,24.0,92.0,0,0,-1.0927952531001497,-0.2086974128588014,0,0,46.728636623905096,0,0
2020-08-11 12:30:00-04:00,141.61000061035156,20.0,88.0,0,0,-1.0685224607257169,-0.3806624224321845,0,0,45.97623352921232,0,0
2020-08-11 13:30:00-04:00,139.44000244140625,16.0,84.0,0,0,-1.210433688602052,-0.546616675666158,0,0,41.56776445348249,0,0
