Datetime,Close,ao,ao_signal,ao_position
2020-08-21 09:30:00-04:00,154.85499572753906,6.206926637537322,0,1
2020-08-21 10:30:00-04:00,155.01089477539062,5.361863753374877,0,1
2020-08-21 11:30:00-04:00,153.7100067138672,4.308910459630653,0,1
2020-08-21 12:30:00-04:00,153.7100067138672,3.362675610710596,0,1
2020-08-21 13:30:00-04:00,154.25689697265625,2.6074989767635373,0,1
2020-08-21 14:30:00-04:00,154.9499969482422,2.0570872138528387,0,1
2020-08-21 15:30:00-04:00,155.1199951171875,1.778232798856834,0,1
2020-08-24 09:30:00-04:00,155.8699951171875,1.7942593742819213,0,1
2020-08-24 10:30:00-04:00,151.88999938964844,1.7019340066349002,0,1
2020-08-24 11:30:00-04:00,152.3928985595703,1.282387991512536,0,1
2020-08-24 12:30:00-04:00,151.80780029296875,0.7737508886000626,0,1
2020-08-24 13:30:00-04:00,151.99000549316406,0.1671601239372933,0,1
2020-08-24 14:30:00-04:00,151.7100067138672,-0.5502187841078978,-1,0
2020-08-24 15:30:00-04:00,151.8350067138672,-1.0213481229894228,0,0
2020-08-25 09:30:00-04:00,152.7028045654297,-1.097074620863964,0,0
2020-08-25 10:30:00-04:00,154.22999572753906,-0.9258261736701456,0,0
2020-08-25 11:30:00-04:00,154.10000610351562,-0.5865125319537015,0,0
2020-08-25 12:30:00-04:00,155.15939331054688,-0.15953571095184316,0,0
2020-08-25 13:30:00-04:00,155.4600067138672,0.3985734827378167,1,1
2020-08-25 14:30:00-04:00,155.39999389648438,0.8927777907427696,0,1
2020-08-25 15:30:00-04:00,155.0,1.1019972857306755,0,1
2020-08-26 09:30:00-04:00,156.3249969482422,1.2375996757955932,0,1
2020-08-26 10:30:00-04:00,156.24000549316406,1.4024982227998635,0,1
2020-08-26 11:30:00-04:00,156.55999755859375,1.4728673598345665,0,1
2020-08-26 12:30:00-04:00,155.58999633789062,1.458513731115005,0,1
2020-08-26 13:30:00-04:00,154.1999969482422,1.2833225025850084,0,1
2020-08-26 14:30:00-04:00,153.61000061035156,0.8396166184369065,0,1
2020-08-26 15:30:00-04:00,153.8000030517578,0.3191165699678322,0,1
2020-08-27 09:30:00-04:00,158.3300018310547,0.2662342744715147,0,1
2020-08-27 10:30:00-04:00,159.26060485839844,0.7382027121151111,0,1
2020-08-27 11:30:00-04:00,158.43499755859375,1.4782150717342404,0,1
2020-08-27 12:30:00-04:00,157.4550018310547,2.281068330652573,0,1
2020-08-27 13:30:00-04:00,159.00999450683594,3.1407589183134235,0,1
2020-08-27 14:30:00-04:00,157.99000549316406,3.5520232256720874,0,1
2020-08-27 15:30:00-04:00,155.61000061035156,3.1137718649471537,0,1
2020-08-28 09:30:00-04:00,157.72999572753906,2.6271214653463915,0,1
2020-08-28 10:30:00-04:00,155.589599609375,2.3024532093721177,0,1
2020-08-28 11:30:00-04:00,155.32000732421875,1.6955967173856834,0,1
2020-08-28 12:30:00-04:00,154.4300994873047,0.9443838231703978,0,1
2020-08-28 13:30:00-04:00,155.19400024414062,0.5406578063964957,0,1
2020-08-28 14:30:00-04:00,155.46499633789062,0.26389599968405264,0,1
2020-08-28 15:30:00-04:00,155.85000610351562,0.058657118853403745,0,1
2020-08-31 09:30:00-04:00,159.02000427246094,0.3501384061925421,0,1
2020-08-31 10:30:00-04:00,157.34339904785156,0.8338135663200887,0,1
2020-08-31 11:30:00-04:00,158.27330017089844,1.2651911567239154,0,1
2020-08-31 12:30:00-04:00,159.1300048828125,1.7395411323098529,0,1
2020-08-31 13:30:00-04:00,159.52999877929688,2.2540413800408032,0,1
2020-08-31 14:30:00-04:00,159.4600067138672,2.4389086555032122,0,1
2020-08-31 15:30:00-04:00,159.47000122070312,2.483919166116152,0,1
2020-09-01 09:30:00-04:00,168.64010620117188,3.421828999238869,0,1
2020-09-01 10:30:00-04:00,167.85000610351562,4.916390452665439,0,1
2020-09-01 11:30:00-04:00,168.56039428710938,6.292150699391101,0,1
2020-09-01 12:30:00-04:00,169.66009521484375,7.809300725600281,0,1
2020-09-01 13:30:00-04:00,169.6199951171875,9.42636646943933,0,1
2020-09-01 14:30:00-04:00,167.80999755859375,9.96085501278148,0,1
2020-09-01 15:30:00-04:00,166.6699981689453,9.419328667135801,0,1
2020-09-02 09:30:00-04:00,163.28500366210938,8.51805352603688,0,1
2020-09-02 10:30:00-04:00,160.60000610351562,6.9214907477883685,0,1
2020-09-02 11:30:00-04:00,161.8699951171875,5.088717023064106,0,1
2020-09-02 12:30:00-04:00,162.9499969482422,3.6066875682157615,0,1
2020-09-02 13:30:00-04:00,162.83230590820312,2.472619673785033,0,1
2020-09-02 14:30:00-04:00,162.42999267578125,1.7408156002269095,0,1
2020-09-02 15:30:00-04:00,162.875,1.689064070757695,0,1
2020-09-03 09:30:00-04:00,152.55499267578125,1.0168369517606948,0,1
2020-09-03 10:30:00-04:00,151.61639404296875,-0.8491380579331178,-1,0
2020-09-03 11:30:00-04:00,153.80999755859375,-2.730852598302505,0,0
2020-09-03 12:30:00-04:00,154.3887939453125,-4.315641470516425,0,0
2020-09-03 13:30:00-04:00,153.50999450683594,-5.922420546587773,0,0
2020-09-03 14:30:00-04:00,151.64999389648438,-6.825303066478057,0,0
2020-09-03 15:30:00-04:00,152.8699951171875,-6.6607368469238395,0,0
2020-09-04 09:30:00-04:00,139.35000610351562,-7.671087736241958,0,0
2020-09-04 10:30:00-04:00,138.21499633789062,-10.244104811724497,0,0
2020-09-04 11:30:00-04:00,145.0,-12.322261810302734,0,0
2020-09-04 12:30:00-04:00,142.39999389648438,-13.771436175178081,0,0
2020-09-04 13:30:00-04:00,143.7100067138672,-15.25142036886777,0,0
2020-09-04 14:30:00-04:00,148.0399932861328,-15.010699866799769,0,0
2020-09-04 15:30:00-04:00,146.39999389648438,-13.022759875129253,0,0
2020-09-08 09:30:00-04:00,145.4550018310547,-11.798342177447154,0,0
2020-09-08 10:30:00-04:00,143.89999389648438,-11.21664047241211,0,0
2020-09-08 11:30:00-04:00,142.60009765625,-10.723172356100633,0,0
2020-09-08 12:30:00-04:00,141.63999938964844,-10.967987554213579,0,0
2020-09-08 13:30:00-04:00,140.3282928466797,-11.670720089183135,0,0
2020-09-08 14:30:00-04:00,140.1199951171875,-12.245483218922345,0,0
2020-09-08 15:30:00-04:00,139.11000061035156,-12.539158046946795,0,0
2020-09-09 09:30:00-04:00,143.9781951904297,-12.095025320614099,0,0
2020-09-09 10:30:00-04:00,143.78500366210938,-11.027315117331113,0,0
2020-09-09 11:30:00-04:00,143.19000244140625,-9.773033680635365,0,0
2020-09-09 12:30:00-04:00,143.2248992919922,-8.398943059584667,0,0
2020-09-09 13:30:00-04:00,143.78500366210938,-6.87948042925666,0,0
2020-09-09 14:30:00-04:00,144.58999633789062,-5.6727853662827386,0,0
2020-09-09 15:30:00-04:00,144.22000122070312,-4.963031903435194,0,0
2020-09-10 09:30:00-04:00,146.36500549316406,-4.112325915168299,0,0
2020-09-10 10:30:00-04:00,145.88999938964844,-3.0839774187873275,0,0
2020-09-10 11:30:00-04:00,144.35000610351562,-2.252437950583044,0,0
2020-09-10 12:30:00-04:00,144.3800048828125,-1.6720502068014582,0,0
2020-09-10 13:30:00-04:00,140.2949981689453,-1.4886776643640758,0,0
2020-09-10 14:30:00-04:00,140.8300018310547,-1.7849725611069687,0,0
2020-09-10 15:30:00-04:00,141.00999450683594,-2.332502881218403,0,0
2020-09-11 09:30:00-04:00,140.07000732421875,-2.9089240579044144,0,0
2020-09-11 10:30:00-04:00,139.60000610351562,-3.4361535465016004,0,0
2020-09-11 11:30:00-04:00,138.86500549316406,-3.6198912227854976,0,0
2020-09-11 12:30:00-04:00,134.97000122070312,-3.847952584659339,0,0
2020-09-11 13:30:00-04:00,136.27780151367188,-4.408463332232287,0,0
2020-09-11 14:30:00-04:00,137.87570190429688,-4.654547208898208,0,0
2020-09-11 15:30:00-04:00,137.4499969482422,-4.840533043356487,0,0
2020-09-14 09:30:00-04:00,143.17999267578125,-4.669108581542957,0,0
2020-09-14 10:30:00-04:00,143.74000549316406,-3.415094757080084,0,0
2020-09-14 11:30:00-04:00,143.99989318847656,-1.7708837621352416,0,0
2020-09-14 12:30:00-04:00,143.9199981689453,-0.42086100858801956,0,0
2020-09-14 13:30:00-04:00,144.55999755859375,0.942656977036421,1,1
2020-09-14 14:30:00-04:00,144.57000732421875,1.870746477912462,0,1
2020-09-14 15:30:00-04:00,144.3000030517578,2.1096445420209022,0,1
2020-09-15 09:30:00-04:00,153.21400451660156,2.9670699624454357,0,1
2020-09-15 10:30:00-04:00,156.89999389648438,4.839217331830213,0,1
2020-09-15 11:30:00-04:00,156.1999969482422,6.876806640625006,0,1
2020-09-15 12:30:00-04:00,154.20010375976562,8.585701392678658,0,1
2020-09-15 13:30:00-04:00,154.52999877929688,10.155801571116712,0,1
2020-09-15 14:30:00-04:00,154.09500122070312,10.834621339685754,0,1
2020-09-15 15:30:00-04:00,154.49000549316406,10.306769068100891,0,1
2020-09-16 09:30:00-04:00,154.2100067138672,9.558876890294698,0,1
2020-09-16 10:30:00-04:00,152.30569458007812,8.883073784323301,0,1
2020-09-16 11:30:00-04:00,152.1300048828125,8.188621745390037,0,1
2020-09-16 12:30:00-04:00,151.71249389648438,7.462833449419804,0,1
2020-09-16 13:30:00-04:00,154.19000244140625,6.936825112735534,0,1
2020-09-16 14:30:00-04:00,152.2899932861328,6.454970550537098,0,1
2020-09-16 15:30:00-04:00,151.13999938964844,5.957502836339614,0,1
2020-09-17 09:30:00-04:00,143.89999389648438,4.976976506850292,0,1
2020-09-17 10:30:00-04:00,144.33999633789062,3.446137641457966,0,1
2020-09-17 11:30:00-04:00,143.1750030517578,1.6252557642319516,0,1
2020-09-17 12:30:00-04:00,144.25,-0.3206846798167362,-1,0
2020-09-17 13:30:00-04:00,144.67999267578125,-1.88546398387237,0,0
2020-09-17 14:30:00-04:00,144.39999389648438,-2.5879350998822304,0,0
2020-09-17 15:30:00-04:00,145.6739959716797,-2.5367996664608086,0,0
2020-09-18 09:30:00-04:00,147.0,-2.2121350456686457,0,0
2020-09-18 10:30:00-04:00,145.3300018310547,-1.9255320829503546,0,0
2020-09-18 11:30:00-04:00,145.14999389648438,-2.0153110279756277,0,0
2020-09-18 12:30:00-04:00,142.31500244140625,-2.415298192641302,0,0
2020-09-18 13:30:00-04:00,142.49899291992188,-3.0980695836684333,0,0
2020-09-18 14:30:00-04:00,143.71290588378906,-3.904370476217821,0,0
2020-09-18 15:30:00-04:00,145.0800018310547,-4.378122800939224,0,0
2020-09-21 09:30:00-04:00,143.2899932861328,-4.610446346507359,0,0
2020-09-21 10:30:00-04:00,145.13499450683594,-4.524522040872029,0,0
2020-09-21 11:30:00-04:00,148.69000244140625,-3.7102616702809144,0,0
2020-09-21 12:30:00-04:00,150.7899932861328,-2.5452166837804384,0,0
2020-09-21 13:30:00-04:00,148.6875,-1.6289270737591721,0,0
2020-09-21 14:30:00-04:00,150.89999389648438,-0.6647872476016801,0,0
2020-09-21 15:30:00-04:00,151.02999877929688,0.6207722832174909,1,1
2020-09-22 09:30:00-04:00,152.63999938964844,1.7000371147604483,0,1
2020-09-22 10:30:00-04:00,151.86500549316406,2.3289348826689036,0,1
2020-09-22 11:30:00-04:00,153.0323944091797,2.9518476149615367,0,1
2020-09-22 12:30:00-04:00,154.1376953125,3.733048562442548,0,1
2020-09-22 13:30:00-04:00,154.6999969482422,4.420690693574812,0,1
2020-09-22 14:30:00-04:00,155.79010009765625,5.074684546975533,0,1
2020-09-22 15:30:00-04:00,155.52000427246094,5.716810787425317,0,1
2020-09-23 09:30:00-04:00,157.10000610351562,6.399302583582255,0,1
2020-09-23 10:30:00-04:00,154.7581024169922,6.758951389088367,0,1
2020-09-23 11:30:00-04:00,153.60000610351562,6.6445869894588725,0,1
2020-09-23 12:30:00-04:00,153.8800048828125,6.320379638671881,0,1
2020-09-23 13:30:00-04:00,151.1999969482422,5.717957530302158,0,1
2020-09-23 14:30:00-04:00,149.77499389648438,4.589558545280909,0,1
2020-09-23 15:30:00-04:00,149.72000122070312,3.287732472139254,0,1
2020-09-24 09:30:00-04:00,151.75999450683594,2.4052152297076077,0,1
2020-09-24 10:30:00-04:00,153.74000549316406,1.942728827981398,0,1
2020-09-24 11:30:00-04:00,153.5117950439453,1.8683381473316842,0,1
2020-09-24 12:30:00-04:00,154.79660034179688,2.3167020909926634,0,1
2020-09-24 13:30:00-04:00,152.8800048828125,2.861383415670957,0,1
2020-09-24 14:30:00-04:00,151.33999633789062,2.9273543862735494,0,1
2020-09-24 15:30:00-04:00,152.36000061035156,2.585207007913027,0,1
2020-09-25 09:30:00-04:00,155.07870483398438,2.3817106807933044,0,1
2020-09-25 10:30:00-04:00,155.44219970703125,2.3082423490636472,0,1
2020-09-25 11:30:00-04:00,155.66659545898438,2.303758419261243,0,1
2020-09-25 12:30:00-04:00,155.91000366210938,2.6458505069508362,0,1
2020-09-25 13:30:00-04:00,157.75,3.238202577478745,0,1
2020-09-25 14:30:00-04:00,157.6291046142578,3.641269010656032,0,1
2020-09-25 15:30:00-04:00,157.75999450683594,3.7307487039005025,0,1
2020-09-28 09:30:00-04:00,162.2449951171875,4.155956358068153,0,1
2020-09-28 10:30:00-04:00,161.50999450683594,4.933648457246676,0,1
2020-09-28 11:30:00-04:00,159.52239990234375,5.353940492517808,0,1
2020-09-28 12:30:00-04:00,159.9199981689453,5.466668297262743,0,1
2020-09-28 13:30:00-04:00,160.93710327148438,5.700680182961861,0,1
2020-09-28 14:30:00-04:00,161.08999633789062,5.607345491297082,0,1
2020-09-28 15:30:00-04:00,160.6999969482422,5.144375341078813,0,1
2020-09-29 09:30:00-04:00,166.69000244140625,5.443591802260443,0,1
2020-09-29 10:30:00-04:00,166.6300048828125,6.413373206643513,0,1
2020-09-29 11:30:00-04:00,164.69000244140625,7.10451794792624,0,1
2020-09-29 12:30:00-04:00,165.02000427246094,7.565862857594226,0,1
2020-09-29 13:30:00-04:00,166.89990234375,8.26370993221505,0,1
2020-09-29 14:30:00-04:00,164.55999755859375,8.374379460951843,0,1
2020-09-29 15:30:00-04:00,164.80999755859375,7.733054935230939,0,1
2020-09-30 09:30:00-04:00,165.3592987060547,7.348701656565936,0,1
2020-09-30 10:30:00-04:00,165.35000610351562,7.119937403061812,0,1
2020-09-30 11:30:00-04:00,164.9499969482422,6.62235892800723,0,1
2020-09-30 12:30:00-04:00,163.57000732421875,5.983663446762989,0,1
2020-09-30 13:30:00-04:00,163.80999755859375,5.396355393353645,0,1
2020-09-30 14:30:00-04:00,162.49240112304688,4.615439112046204,0,1
2020-09-30 15:30:00-04:00,162.55999755859375,3.7030955146340716,0,1
2020-10-01 09:30:00-04:00,166.77999877929688,3.2565066618077765,0,1
2020-10-01 10:30:00-04:00,167.64999389648438,3.447826205982892,0,1
2020-10-01 11:30:00-04:00,166.7550048828125,3.7665520163143356,0,1
2020-10-01 12:30:00-04:00,167.60000610351562,4.179483750287233,0,1
2020-10-01 13:30:00-04:00,167.69000244140625,4.746332864200355,0,1
2020-10-01 14:30:00-04:00,167.52479553222656,4.87036007151886,0,1
2020-10-01 15:30:00-04:00,168.60000610351562,4.617986611758965,0,1
2020-10-02 09:30:00-04:00,169.72000122070312,4.6006771312040655,0,1
2020-10-02 10:30:00-04:00,169.64999389648438,4.686569662655103,0,1
2020-10-02 11:30:00-04:00,170.14999389648438,4.722517754049846,0,1
2020-10-02 12:30:00-04:00,169.16000366210938,4.75483191995059,0,1
2020-10-02 13:30:00-04:00,168.375,4.570030077765978,0,1
2020-10-02 14:30:00-04:00,169.625,4.205516097124871,0,1
2020-10-02 15:30:00-04:00,169.61000061035156,3.9092223672305977,0,1
2020-10-05 09:30:00-04:00,177.74000549316406,4.317238661822131,0,1
2020-10-05 10:30:00-04:00,178.05999755859375,5.4549508487477,0,1
2020-10-05 11:30:00-04:00,179.6699981689453,6.911397148581102,0,1
2020-10-05 12:30:00-04:00,179.3699951171875,8.453883361816395,0,1
2020-10-05 13:30:00-04:00,178.8000030517578,9.815869903564447,0,1
2020-10-05 14:30:00-04:00,180.44000244140625,10.45413436889649,0,1
2020-10-05 15:30:00-04:00,181.0,10.517398968864882,0,1
2020-10-06 09:30:00-04:00,179.83180236816406,10.422994411692883,0,1
2020-10-06 10:30:00-04:00,179.1199951171875,10.007824976303993,0,1
2020-10-06 11:30:00-04:00,179.81500244140625,9.65454563814049,0,1
2020-10-06 12:30:00-04:00,179.9600067138672,9.298412143482892,0,1
2020-10-06 13:30:00-04:00,180.72000122070312,8.792705221737123,0,1
2020-10-06 14:30:00-04:00,176.25,8.000642664292286,0,1
2020-10-06 15:30:00-04:00,175.30999755859375,6.946893534940813,0,1
2020-10-07 09:30:00-04:00,180.22500610351562,6.241810338637407,0,1
2020-10-07 10:30:00-04:00,180.23260498046875,5.866576295740458,0,1
2020-10-07 11:30:00-04:00,179.58990478515625,5.320495515711144,0,1
2020-10-07 12:30:00-04:00,180.95339965820312,5.190130256204043,0,1
2020-10-07 13:30:00-04:00,180.39999389648438,5.654014048856823,0,1
2020-10-07 14:30:00-04:00,180.33999633789062,5.649695183249065,0,1
2020-10-07 15:30:00-04:00,180.14999389648438,5.194844952751623,0,1
2020-10-08 09:30:00-04:00,182.7550048828125,5.0843437643611935,0,1
2020-10-08 10:30:00-04:00,183.88499450683594,5.219969132367311,0,1
2020-10-08 11:30:00-04:00,182.99659729003906,5.29445688584272,0,1
2020-10-08 12:30:00-04:00,184.3800048828125,5.486256408691418,0,1
2020-10-08 13:30:00-04:00,184.27000427246094,5.810564018698301,0,1
2020-10-08 14:30:00-04:00,183.83999633789062,5.860693628647766,0,1
2020-10-08 15:30:00-04:00,183.5399932861328,5.5073399712057665,0,1
2020-10-09 09:30:00-04:00,184.60000610351562,5.210092432358692,0,1
2020-10-09 10:30:00-04:00,185.38999938964844,5.027461915857629,0,1
2020-10-09 11:30:00-04:00,186.34950256347656,4.859506719252636,0,1
2020-10-09 12:30:00-04:00,186.47999572753906,4.812419801599816,0,1
2020-10-09 13:30:00-04:00,186.36000061035156,4.846067585664656,0,1
2020-10-09 14:30:00-04:00,187.93499755859375,4.94597926420326,0,1
2020-10-09 15:30:00-04:00,187.25,5.056140361112682,0,1
2020-10-12 09:30:00-04:00,188.20989990234375,5.139064025878895,0,1
2020-10-12 10:30:00-04:00,187.16000366210938,5.133694143856275,0,1
2020-10-12 11:30:00-04:00,187.32839965820312,5.071352341595826,0,1
2020-10-12 12:30:00-04:00,186.52000427246094,4.796128127154162,0,1
2020-10-12 13:30:00-04:00,186.1083984375,4.343580447926257,0,1
2020-10-12 14:30:00-04:00,185.30499267578125,3.79226208855124,0,1
2020-10-12 15:30:00-04:00,185.2100067138672,3.164371714872459,0,1
2020-10-13 09:30:00-04:00,190.1501007080078,3.010243449491611,0,1
2020-10-13 10:30:00-04:00,190.41839599609375,3.364113033519061,0,1
2020-10-13 11:30:00-04:00,190.50999450683594,3.883032675350421,0,1
2020-10-13 12:30:00-04:00,190.6999969482422,4.5607811871697095,0,1
2020-10-13 13:30:00-04:00,189.46209716796875,5.184430470186129,0,1
2020-10-13 14:30:00-04:00,190.83999633789062,5.2559511970071355,0,1
2020-10-13 15:30:00-04:00,190.47000122070312,4.9510572545668765,0,1
2020-10-14 09:30:00-04:00,186.86399841308594,4.343435983096839,0,1
2020-10-14 10:30:00-04:00,189.27000427246094,3.5959622102625133,0,1
2020-10-14 11:30:00-04:00,185.8966064453125,2.8813652487362162,0,1
2020-10-14 12:30:00-04:00,187.11790466308594,1.9811199861414366,0,1
2020-10-14 13:30:00-04:00,187.61900329589844,1.1179740008185775,0,1
2020-10-14 14:30:00-04:00,187.89010620117188,0.7146155862247383,0,1
2020-10-14 15:30:00-04:00,187.49000549316406,0.4557689442353876,0,1
2020-10-15 09:30:00-04:00,185.11619567871094,0.11198972814224817,0,1
2020-10-15 10:30:00-04:00,185.45010375976562,-0.18701831593233464,-1,0
2020-10-15 11:30:00-04:00,186.7899932861328,-0.5082213906680977,0,0
2020-10-15 12:30:00-04:00,186.3300018310547,-0.8128679163315553,0,0
2020-10-15 13:30:00-04:00,186.33889770507812,-1.1510317634133855,0,0
2020-10-15 14:30:00-04:00,187.7100067138672,-1.1048337151022452,0,0
2020-10-15 15:30:00-04:00,188.61000061035156,-0.6497571608599628,0,0
2020-10-16 09:30:00-04:00,188.94000244140625,-0.22994299495920245,0,0
2020-10-16 10:30:00-04:00,185.97999572753906,-0.09671469295724933,0,0
2020-10-16 11:30:00-04:00,187.39500427246094,-0.034126730526196525,0,0
2020-10-16 12:30:00-04:00,187.35499572753906,0.00789453843060528,1,1
2020-10-16 13:30:00-04:00,187.86000061035156,-0.11613594503964464,-1,0
2020-10-16 14:30:00-04:00,187.0800018310547,-0.3735331367043955,0,0
2020-10-16 15:30:00-04:00,186.35000610351562,-0.4926808076746454,0,0
2020-10-19 09:30:00-04:00,189.7700958251953,-0.2292029436896712,0,0
2020-10-19 10:30:00-04:00,190.08999633789062,0.20281084846047293,1,1
2020-10-19 11:30:00-04:00,189.3800048828125,0.5456407883587815,0,1
2020-10-19 12:30:00-04:00,190.47999572753906,0.9312935773064339,0,1
2020-10-19 13:30:00-04:00,189.4654998779297,1.4573702195111196,0,1
2020-10-19 14:30:00-04:00,186.77499389648438,1.3852109572466702,0,1
2020-10-19 15:30:00-04:00,186.9949951171875,0.7995847365435509,0,1
2020-10-20 09:30:00-04:00,187.10450744628906,0.357667137594774,0,1
2020-10-20 10:30:00-04:00,185.77999877929688,-0.221589885038469,-1,0
2020-10-20 11:30:00-04:00,186.6999969482422,-0.8397575827205799,0,0
2020-10-20 12:30:00-04:00,188.11500549316406,-0.9036730149212815,0,0
2020-10-20 13:30:00-04:00,187.95950317382812,-0.611050684311806,0,0
2020-10-20 14:30:00-04:00,186.07000732421875,-0.5109839046702689,0,0
2020-10-20 15:30:00-04:00,185.67999267578125,-0.5423168855554934,0,0
2020-10-21 09:30:00-04:00,180.7100067138672,-1.008022353228398,0,0
2020-10-21 10:30:00-04:00,177.46189880371094,-2.4224099103142294,0,0
2020-10-21 11:30:00-04:00,180.31500244140625,-4.028088154512318,0,0
2020-10-21 12:30:00-04:00,178.55999755859375,-5.310275851978986,0,0
2020-10-21 13:30:00-04:00,177.88499450683594,-6.560421977323642,0,0
2020-10-21 14:30:00-04:00,178.64349365234375,-7.2693433425005765,0,0
2020-10-21 15:30:00-04:00,177.9199981689453,-7.194262515797334,0,0
2020-10-22 09:30:00-04:00,178.14999389648438,-7.151772442985987,0,0
2020-10-22 10:30:00-04:00,176.85000610351562,-7.285741604075696,0,0
2020-10-22 11:30:00-04:00,175.32049560546875,-7.405109854305493,0,0
2020-10-22 12:30:00-04:00,176.71499633789062,-7.550977011287927,0,0
2020-10-22 13:30:00-04:00,176.8800048828125,-7.5470333772547065,0,0
2020-10-22 14:30:00-04:00,176.22999572753906,-7.501708894617394,0,0
2020-10-22 15:30:00-04:00,175.92999267578125,-7.412327485925999,0,0
2020-10-23 09:30:00-04:00,176.6750030517578,-7.04071628346162,0,0
2020-10-23 10:30:00-04:00,174.94000244140625,-6.762765009262978,0,0
2020-10-23 11:30:00-04:00,174.36709594726562,-6.817394974652473,0,0
2020-10-23 12:30:00-04:00,176.08999633789062,-6.718598982867064,0,0
2020-10-23 13:30:00-04:00,176.17999267578125,-6.3742163714240405,0,0
2020-10-23 14:30:00-04:00,176.11500549316406,-6.094407160141884,0,0
2020-10-23 15:30:00-04:00,176.77000427246094,-5.625714201085714,0,0
2020-10-26 09:30:00-04:00,173.22999572753906,-5.117305037554559,0,0
2020-10-26 10:30:00-04:00,170.60110473632812,-5.255802737965297,0,0
2020-10-26 11:30:00-04:00,169.97999572753906,-5.847060708438647,0,0
2020-10-26 12:30:00-04:00,167.21119689941406,-6.728701512953819,0,0
2020-10-26 13:30:00-04:00,169.3074951171875,-7.781189144358905,0,0
2020-10-26 14:30:00-04:00,168.82000732421875,-8.444284685920252,0,0
2020-10-26 15:30:00-04:00,169.88999938964844,-8.43596029842601,0,0
2020-10-27 09:30:00-04:00,171.50999450683594,-7.891063420912786,0,0
2020-10-27 10:30:00-04:00,172.92869567871094,-6.75394152473001,0,0
2020-10-27 11:30:00-04:00,170.6199951171875,-5.591142946131072,0,0
2020-10-27 12:30:00-04:00,170.0,-4.820503773408802,0,0
2020-10-27 13:30:00-04:00,170.1699981689453,-4.176570623061224,0,0
2020-10-27 14:30:00-04:00,170.22329711914062,-3.816112473431758,0,0
2020-10-27 15:30:00-04:00,171.00999450683594,-3.7667007446289062,0,0
2020-10-28 09:30:00-04:00,165.72999572753906,-4.132395576028273,0,0
2020-10-28 10:30:00-04:00,166.31500244140625,-4.611484931497017,0,0
2020-10-28 11:30:00-04:00,166.05999755859375,-5.001278866038604,0,0
2020-10-28 12:30:00-04:00,165.4600067138672,-5.52206402946922,0,0
2020-10-28 13:30:00-04:00,167.41000366210938,-6.010473363539745,0,0
2020-10-28 14:30:00-04:00,167.97999572753906,-5.834097559311829,0,0
2020-10-28 15:30:00-04:00,167.1300048828125,-5.219362146714161,0,0
2020-10-29 09:30:00-04:00,169.6999969482422,-4.506656108182995,0,0
2020-10-29 10:30:00-04:00,170.1199951171875,-3.495032187069171,0,0
2020-10-29 11:30:00-04:00,169.23500061035156,-2.6600557663861366,0,0
2020-10-29 12:30:00-04:00,169.51499938964844,-2.105746863870081,0,0
2020-10-29 13:30:00-04:00,170.0399932861328,-1.4619093053481151,0,0
2020-10-29 14:30:00-04:00,169.69000244140625,-0.9891159057617074,0,0
2020-10-29 15:30:00-04:00,169.86000061035156,-0.8241296207203561,0,0
2020-10-30 09:30:00-04:00,156.65829467773438,-1.7387303969439358,0,0
2020-10-30 10:30:00-04:00,154.02430725097656,-3.9774629031910536,0,0
2020-10-30 11:30:00-04:00,156.1199951171875,-6.325696788114641,0,0
2020-10-30 12:30:00-04:00,154.52000427246094,-8.622490692138683,0,0
2020-10-30 13:30:00-04:00,153.44000244140625,-11.129505157470703,0,0
2020-10-30 14:30:00-04:00,153.74000549316406,-12.391201512953813,0,0
2020-10-30 15:30:00-04:00,154.99000549316406,-11.979549004049858,0,0
2020-11-02 09:30:00-05:00,158.91000366210938,-11.163815217859593,0,0
2020-11-02 10:30:00-05:00,157.72000122070312,-10.212592674704155,0,0
2020-11-02 11:30:00-05:00,157.3300018310547,-9.177987311868122,0,0
2020-11-02 12:30:00-05:00,154.72999572753906,-8.330301666259771,0,0
2020-11-02 13:30:00-05:00,152.72000122070312,-8.007163283404168,0,0
2020-11-02 14:30:00-05:00,153.77499389648438,-8.273914516673358,0,0
2020-11-02 15:30:00-05:00,155.26930236816406,-8.556666295668663,0,0
2020-11-03 09:30:00-05:00,159.22999572753906,-8.171451613482304,0,0
2020-11-03 10:30:00-05:00,160.00999450683594,-7.095971455293551,0,0
2020-11-03 11:30:00-05:00,160.31219482421875,-5.510255073098591,0,0
2020-11-03 12:30:00-05:00,158.85000610351562,-3.9345962973201836,0,0
2020-11-03 13:30:00-05:00,157.97000122070312,-2.81035919189452,0,0
2020-11-03 14:30:00-05:00,158.77499389648438,-2.2256674822639013,0,0
2020-11-03 15:30:00-05:00,158.22000122070312,-2.1597994187298752,0,0
2020-11-04 09:30:00-05:00,167.3350067138672,-1.541076525519884,0,0
2020-11-04 10:30:00-05:00,168.24000549316406,0.053145599365223006,1,1
2020-11-04 11:30:00-05:00,169.55999755859375,2.0587922488941786,0,1
2020-11-04 12:30:00-05:00,168.67239379882812,4.1286733290728534,0,1
2020-11-04 13:30:00-05:00,169.50999450683594,6.206348105037904,0,1
2020-11-04 14:30:00-05:00,169.9250030517578,7.530744171142572,0,1
2020-11-04 15:30:00-05:00,171.2899932861328,8.030257370892713,0,1
